NO,store_order_code,order_date,store_delivery_code,delivery_date,store_name,address,total,total_with_discount,delivery_sts,discount_1,discount_2,discount_special,promotion_name,order_type,branch_name,salesman_name
1256,FORD_230323_0114_NORM,2023-03-23,FDEL_230323_0083_NORM,2023-03-23,CÔNG TY TNHH TM & DV CHI?N HOA,"(GIAO HàNG XU?T H? ?úNG NGàY LUôN, D??I 20 TRI?U TI?N M?T) C12 Qu?c l? 22, T? 47, Khu ph? 4, Ph??ng Trung M? Tây, Qu?n 12, TP. H? Chí Minh",4600000,3036000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1257,FORD_210323_0091_NORM,2023-03-21,FDEL_240323_0088_NORM,2023-03-24,TI?M S?N HI?N,289 Lê H?ng Phong - P.3 - TP. Sóc Tr?ng,11090000,7208500,Hoàn t?t,34,1,0,,1,CN Ho Chi Minh,SM2
1258,FORD_200323_0088_NORM,2023-03-20,FDEL_230323_0076_NORM,2023-03-23,BTR - CH HÒA - 0943117235,"???ng Ph?m Ng?c Th?o, M? Th?nh An B, Xã M? Th?nh An, TP B?n Tre",20890000,13787400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1259,FORD_210323_0095_NORM,2023-03-21,FDEL_230323_0081_NORM,2023-03-23,CH KHÁNH LAN,"603-605 H?u Giang, P11, Q6",3950000,2607000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
1260,FORD_200323_0080_NORM,2023-03-20,FDEL_200323_0062_NORM,2023-03-20,B?I - CTY H?U LONG - 0983597177,"597 Tr?n H?ng ??o, P. Lê H?ng Phong, TP. Quy Nh?n, Bình ??nh",242790000,148101900,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1261,FORD_210323_0093_NORM,2023-03-21,FDEL_210323_0065_NORM,2023-03-21,CÔNG TY TNHH TM & DV CHI?N HOA,"(GIAO HàNG XU?T H? ?úNG NGàY LUôN, D??I 20 TRI?U TI?N M?T) C12 Qu?c l? 22, T? 47, Khu ph? 4, Ph??ng Trung M? Tây, Qu?n 12, TP. H? Chí Minh",11400000,7524000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1262,FORD_130323_0054_NORM,2023-03-13,FDEL_140323_0046_NORM,2023-03-14,CH PH??NG V?,"201 Hai Tháng T?, TT.Th?nh M?, ??n D??ng, Lâm ??ng",15990000,10553400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
1263,FORD_090323_0037_NORM,2023-03-09,FDEL_090323_0029_NORM,2023-03-09,CH ??C TH?NH,"105 L??ng ??nh C?a, P. Bình An, Q.2",7590000,5009400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
1264,FORD_090323_0035_NORM,2023-03-09,FDEL_090323_0025_NORM,2023-03-09,CÔNG TY TNHH TRANG TRÍ N?I TH?T THÀNH H?NG,"S? 595 Lê H?ng Phong, Khóm 5, Ph??ng 3, Thành Ph? Sóc Tr?ng. T?nh Sóc Tr?ng",14755000,9738300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2
1265,FORD_160323_0067_NORM,2023-03-16,FDEL_240323_0087_NORM,2023-03-24,C?A HÀNG V?N T??NG (GIAO THÙNG KHÔNG GIAO BAO),"7 S??ng Nguy?t Ánh, Ph??ng Châu Phú A, T. xã Châu ??c, T?nh An Giang",20060000,13239600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1266,FORD_220323_0096_NORM,2023-03-22,FDEL_240323_0089_NORM,2023-03-24,"CH TUY?T NGA (XU?T HÓA ??N, B? VÔ THÙNG)","13/578 Ph??ng 5, Th? Xã Cai L?y, Ti?n Giang",132715000,86264750,Hoàn t?t,34,1,0,,1,CN Ho Chi Minh,SM2
1267,FORD_220323_0099_NORM,2023-03-22,FDEL_240323_0092_NORM,2023-03-24,CH DUY ??T,"474 LÊ ??C TH?, P.17, GÒ V?P",5390000,3557400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1268,FORD_240323_0115_NORM,2023-03-24,FDEL_250323_0096_NORM,2023-03-25,CH VI?T PHÁT B?N TRE,"TL 883 ?p Giông Bông, Xã Th?i Lai Huy?n Bình ??i, T?nh B?n Tre (Ghi ngoài thùng: Giao Vi?t Phát)",5510000,3636600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1269,FORD_090323_0038_NORM,2023-03-09,FDEL_110323_0039_NORM,2023-03-11,?A PH??C (CH?N NGHI?P C?) - ( XH? CTY TNHH DV TM SA?I GO?N NGUY?N - ?A PH??C),"Giao ? 64 ?a Ph??c, ?p 5, xã ?a Ph??c, huy?n Bình Chánh. 143 ?? Xuân H?p, Q2. A Nam 18 M?c C?u, P13, Q5. 028 3857 6611. ?c: 342/2 D??ng Bá Tr?c, P1, Q8",45665000,27855650,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1270,FORD_200323_0082_NORM,2023-03-20,FDEL_210323_0064_NORM,2023-03-21,A HU?NH( (GIAO TR??C 2H CHI?U)),"s? 6 ???ng xuân thu? ph??ng ?ông v?nh , tp vinh t?nh ngh? an (Giao tr??c 2h chi?u)",45117000,27521370,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1271,FORD_180323_0076_NORM,2023-03-18,FDEL_180323_0059_NORM,2023-03-18,C?A HÀNG LÊ VINH,"372 Nguy?n Th? Minh Khai, P.5, Q.3",6690000,4415400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1272,FORD_220323_0101_NORM,2023-03-22,FDEL_240323_0094_NORM,2023-03-24,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",7900000,5214000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1273,FORD_230323_0111_NORM,2023-03-23,FDEL_240323_0095_NORM,2023-03-24,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",758000,758000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1274,FORD_230323_0110_NORM,2023-03-23,FDEL_240323_0086_NORM,2023-03-24,KHÁCH L? PKH,s? 63 ???ng s? 30 Tân Phong Qu?n 7,2748000,2610600,Hoàn t?t,5,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1275,FORD_230323_0113_NORM,2023-03-23,FDEL_240323_0085_NORM,2023-03-24,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",211000,211000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1276,FORD_230323_0112_NORM,2023-03-23,FDEL_240323_0084_NORM,2023-03-24,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",128000,128000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1277,FORD_170223_0118_NORM,2023-02-17,FDEL_280223_0173_NORM,2023-02-28,HAI CHÙA,"5 Tô V?nh Di?n, Nha Trang",4880000,3220800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2 - Huy
1278,FORD_220323_0098_NORM,2023-03-22,FDEL_220323_0070_NORM,2023-03-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),"88/27 M?C VÂN P12, Q8, TP.HCM",187294000,114249340,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1279,FORD_220323_0097_NORM,2023-03-22,FDEL_220323_0069_NORM,2023-03-22,CH HOÀNG PH??NG B?C NINH - KHÔNG GIAO PHI?U XU?T ( XH?: CTY TNHH PH??NG HOÀNG XANH CPT ),"27 Lê ??c Th?, P V? Ninh, TP B?c Ninh",255835000,156059350,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1280,FORD_090323_0034_NORM,2023-03-09,FDEL_220323_0066_NORM,2023-03-22,CH HOÀNG PH??NG B?C NINH - KHÔNG GIAO PHI?U XU?T ( XH?: CTY TNHH PH??NG HOÀNG XANH CPT ),"27 Lê ??c Th?, P V? Ninh, TP B?c Ninh",92400000,92400000,Hoàn t?t,-1,1,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1281,FORD_100323_0042_NORM,2023-03-10,FDEL_230323_0082_NORM,2023-03-23,KHÁCH L? PKH,s? 63 ???ng s? 30 Tân Phong Qu?n 7,222000,222000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1282,FORD_220323_0102_NORM,2023-03-22,FDEL_220323_0071_NORM,2023-03-22,CH NG?C CHÂU,"109(1Q) ?inh B? L?nh, P.15, Bình Th?nh",9120000,6019200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1283,FORD_220323_0105_NORM,2023-03-22,FDEL_220323_0073_NORM,2023-03-22,NHÂN VIÊN PKH,PKH Q7,510000,168300,Hoàn t?t,67,0,0,,1,CN Ho Chi Minh,SM2
1284,FORD_140223_0086_NORM,2023-02-14,FDEL_150223_0087_NORM,2023-02-15,A HU?NH( (GIAO TR??C 2H CHI?U)),"s? 6 ???ng xuân thu? ph??ng ?ông v?nh , tp vinh t?nh ngh? an (Giao tr??c 2h chi?u)",60384000,36835000,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1285,FORD_200323_0087_NORM,2023-03-20,FDEL_210323_0063_NORM,2023-03-21,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",270000,270000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1286,FORD_180323_0075_NORM,2023-03-18,FDEL_180323_0058_NORM,2023-03-18,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",89000,89000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1287,FORD_170323_0072_NORM,2023-03-17,FDEL_170323_0056_NORM,2023-03-17,TIKI,"63 duong so 30, phuong Tan Phong, Quan 7",364000,364000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1288,FORD_140323_0056_NORM,2023-03-14,FDEL_170323_0057_NORM,2023-03-17,KHÁCH S?N V??N SÀI GÒN - (KHACH SAN HOA HUONG DUONG C?) - XH?: KHÁCH S?N V??N SÀI GÒN,"823 Le Hong Phong, P12, Q10, TP.HCM",3640000,3166800,Hoàn t?t,13,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1289,FORD_130323_0047_NORM,2023-03-13,FDEL_130323_0040_NORM,2023-03-13,CTY TNHH TM D??NG HU?NH,"695 Lý Th??ng Ki?t, ph??ng 11, Qu?n Tân Bình, TP. H? Chí Minh / Giao hàng ??i di?n BV Th?ng Nh?t h?m 717/11 Lý Th??ng Ki?t",7900000,5214000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1290,FORD_200223_0133_NORM,2023-02-20,FDEL_210223_0127_NORM,2023-02-21,CH CHÁNH S??NG ( MINH NG?C C?),"679 Hùng V??ng, K3, P1, TP Sa Dec ??ng Tháp",3610000,2382600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1291,FORD_100323_0043_NORM,2023-03-10,FDEL_140323_0049_NORM,2023-03-14,CH ?I?N N??C 142,"129 Võ Công T?n, KP2, Huy?n B?n L?c, t?nh Long An",18850000,12252500,Hoàn t?t,34,1,0,,1,CN Ho Chi Minh,SM5
1292,FORD_090323_0036_NORM,2023-03-09,FDEL_100323_0032_NORM,2023-03-10,CH HOÀNG ÂN,"377E-377D Th?ng Nh?t, Ph??ng 11, Q. Gò V?p, TP.HCM",9120000,6019200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1293,FORD_080323_0027_NORM,2023-03-08,FDEL_080323_0019_NORM,2023-03-08,B?I - CTY H?U LONG - 0983597177,"597 Tr?n H?ng ??o, P. Lê H?ng Phong, TP. Quy Nh?n, Bình ??nh",19564000,12912240,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1294,FORD_020323_0008_NORM,2023-03-02,FDEL_110323_0035_NORM,2023-03-11,CH KIM NGUYÊN,"213 Lê L?i, Ph??ng 5, TP. Tuy Hòa, T?nh Phú Yên",25050000,16533000,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1295,FORD_090323_0040_NORM,2023-03-09,FDEL_090323_0030_NORM,2023-03-09,CH T? TH?Y( KHÔNG B? TOA),"25A Lê Thành Ph??ng, P.2, Tuy Hòa, Phú Yên",7435000,4907100,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1296,FORD_130323_0051_NORM,2023-03-13,FDEL_130323_0042_NORM,2023-03-13,CH XÂY,"225/3 Bis Nguy?n Trãi, P. M? Long, TP. Long Xuyên, T?nh An Giang",11755000,7758300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1297,FORD_090323_0033_NORM,2023-03-09,FDEL_090323_0023_NORM,2023-03-09,B?I - CTY H?U LONG - 0983597177,"597 Tr?n H?ng ??o, P. Lê H?ng Phong, TP. Quy Nh?n, Bình ??nh",22000000,13420000,Hoàn t?t,39,0,0,,1,CN Ho Chi Minh,SM5
1298,FORD_280223_0188_NORM,2023-02-28,FDEL_060323_0012_NORM,2023-03-06,CH HOÀNG THANH PHÁT,"32A ??i l? ??ng Kh?i, KP1, P. Phú Tân, TP B?n Tre, B?n Tre",20270000,13378200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1299,FORD_160323_0069_NORM,2023-03-16,FDEL_160323_0055_NORM,2023-03-16,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",242000,242000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1300,FORD_150323_0060_NORM,2023-03-15,FDEL_150323_0050_NORM,2023-03-15,TIKI,"63 duong so 30, phuong Tan Phong, Quan 7",228000,228000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1301,FORD_220223_0150_NORM,2023-02-22,FDEL_110323_0036_NORM,2023-03-11,BTR - CH HÒA - 0943117235,"???ng Ph?m Ng?c Th?o, M? Th?nh An B, Xã M? Th?nh An, TP B?n Tre",25440000,16281600,Hoàn t?t,34,2,0,,1,CN Ho Chi Minh,SM5
1302,FORD_060323_0020_NORM,2023-03-06,FDEL_090323_0026_NORM,2023-03-09,CTY TNHH MTV PH?M NGUYÊN ??C,"503D Nguy?n Trung Tr?c, P. V?nh L?c, TP R?ch Giá, T?nh Kiên Giang",6663000,4397580,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1303,FORD_280223_0186_NORM,2023-02-28,FDEL_280223_0172_NORM,2023-02-28,CH NGÂN LIÊM,"401 QL 80, KP. Ngã Ba, TT. Kiên L??ng, Kiên Giang",1080000,712800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1304,FORD_270223_0181_NORM,2023-02-27,FDEL_280223_0171_NORM,2023-02-28,CH NGÂN LIÊM,"401 QL 80, KP. Ngã Ba, TT. Kiên L??ng, Kiên Giang",11121000,7339860,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1305,FORD_230223_0152_NORM,2023-02-23,FDEL_240223_0152_NORM,2023-02-24,TR?N LIÊN H?NG LÊ DU?N,571 lê du?n f4 tp sóc tr?ng,18940000,12500400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2 - Huy
1306,FORD_090323_0039_NORM,2023-03-09,FDEL_090323_0027_NORM,2023-03-09,CTY TNHH TMDV XNK THÁI TH?NH (GIAO HÀNG TR??C 16H),"52 Dân Ch?, Hi?p Phú Q9",1289210000,786418100,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1307,FORD_070323_0026_NORM,2023-03-07,FDEL_080323_0021_NORM,2023-03-08,CTY TNHH TMDV XNK THÁI TH?NH (GIAO HÀNG TR??C 16H),"52 Dân Ch?, Hi?p Phú Q9",573680000,349945000,Hoàn t?t,39,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1308,FORD_100323_0045_NORM,2023-03-10,FDEL_100323_0033_NORM,2023-03-10,CTY TNHH TMDV XNK THÁI TH?NH (GIAO HÀNG TR??C 16H),"52 Dân Ch?, Hi?p Phú Q9",61050000,37240500,Hoàn t?t,38,1,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1309,FORD_170223_0121_NORM,2023-02-17,FDEL_180223_0113_NORM,2023-02-18,TÂM PHÚC 2,"584B ?. Lê V?n L??ng, Tân H?ng, Qu?n 7, Thành ph? H? Chí Minh",3190000,2105400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2 - Huy
1310,FORD_160223_0103_NORM,2023-02-16,FDEL_160223_0101_NORM,2023-02-16,HI?U BUÔN V?NH L?C (XH? : HI?U BUÔN V?NH L?C),"6-8 Nguy?n Thái h?c, Ph??ng ??c Ngh?a, TP. Phan Thi?t, T?nh Bình Thu?n",25140000,16592400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1311,FORD_110323_0046_NORM,2023-03-11,FDEL_110323_0038_NORM,2023-03-11,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",291000,291000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1312,FORD_100323_0041_NORM,2023-03-10,FDEL_100323_0031_NORM,2023-03-10,KHÁCH L? - TU?N ANH,"1B18 ???ng 25, khu ph? 5, P. An Phú, Q.2",2976000,2529600,Hoàn t?t,15,0,0,,1,CN Ho Chi Minh,SM2
1313,FORD_080323_0028_NORM,2023-03-08,FDEL_090323_0024_NORM,2023-03-09,CH TH??NG ?I?N - GIAO QU?N 5 (XH? : CÔNG TY TNHH VÂN TUY?N AP),"??a ch? m?i: 137/39/4A Tr?nh ?ình Tr?ng, phú trung, Tân phú. ??a ch? c? : 2B L??ng Th? Vinh, P.Tân Th?i Hòa, Q.Tân Phú. ??a ch? Qu?n 5: 96 Gò Công",58370000,35605700,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1314,FORD_080323_0031_NORM,2023-03-08,FDEL_080323_0020_NORM,2023-03-08,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",393000,393000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1315,FORD_090323_0032_NORM,2023-03-09,FDEL_090323_0022_NORM,2023-03-09,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",256000,256000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,SM2
1316,FORD_040323_0017_NORM,2023-03-04,FDEL_070323_0017_NORM,2023-03-07,CTY TNHH TMDV XNK THÁI TH?NH (GIAO HÀNG TR??C 16H),"52 Dân Ch?, Hi?p Phú Q9",308068000,187921480,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1317,FORD_020323_0007_NORM,2023-03-02,FDEL_020323_0007_NORM,2023-03-02,CH ??I H?NG,"12 Hoàng Thái Hi?u, P1, TP.V?nh Long",10720000,7075200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1318,FORD_070323_0023_NORM,2023-03-07,FDEL_070323_0016_NORM,2023-03-07,C?A HÀNG HOÀNG ANH (XH?: HOÀNG NG?C ANH),"82 Thân Nhân Trung, Ph??ng 13, Qu?n Tân Bình",9120000,6019200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1319,FORD_040223_0024_NORM,2023-02-04,FDEL_040223_0025_NORM,2023-02-04,B?I - CTY H?U LONG - 0983597177,"597 Tr?n H?ng ??o, P. Lê H?ng Phong, TP. Quy Nh?n, Bình ??nh",71134000,43391740,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1320,FORD_240223_0172_NORM,2023-02-24,FDEL_010323_0003_NORM,2023-03-01,BTR - CH M? L? - 0941757731,"S? 221E ?p Bình Th?nh, xã Bình Phú, Thành ph? B?n Tre, t?nh B?n Tre",97950000,59749500,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1321,FORD_030323_0012_NORM,2023-03-03,FDEL_060323_0011_NORM,2023-03-06,CH VÂN CH??NG,"81 L?c H?ng, Ph??ng V?nh L?c, TP R?ch Giá, Kiên Giang",9660000,6375600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1322,FORD_020323_0004_NORM,2023-03-02,FDEL_070323_0015_NORM,2023-03-07,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",291000,291000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1323,FORD_060323_0019_NORM,2023-03-06,FDEL_060323_0013_NORM,2023-03-06,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",340000,340000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1324,FORD_040323_0016_NORM,2023-03-04,FDEL_060323_0010_NORM,2023-03-06,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",535000,535000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1325,FORD_090223_0064_NORM,2023-02-09,FDEL_040323_0009_NORM,2023-03-04,TIKI,"63 duong so 30, phuong Tan Phong, Quan 7",144000,144000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1326,FORD_230223_0158_NORM,2023-02-23,FDEL_270223_0162_NORM,2023-02-27,CTY TNHH THáI THI (S? TH? C?),"307 Lê Vi?t Thu?t, Thành ph? Vinh Ngh? An",49532000,30214520,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1327,FORD_020323_0010_NORM,2023-03-02,FDEL_020323_0006_NORM,2023-03-02,??I LÝ H?NG NHUNG,"174 Mai Th? H?ng H?nh, R?ch Giá",15040000,9926400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1328,FORD_230223_0153_NORM,2023-02-23,FDEL_230223_0143_NORM,2023-02-23,KHÁCH L? PKH,s? 63 ???ng s? 30 Tân Phong Qu?n 7,713000,713000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1329,FORD_230223_0160_NORM,2023-02-23,FDEL_230223_0149_NORM,2023-02-23,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",73000,73000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1330,FORD_030323_0011_NORM,2023-03-03,FDEL_030323_0008_NORM,2023-03-03,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",235000,235000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
1331,FORD_240223_0168_NORM,2023-02-24,FDEL_270223_0164_NORM,2023-02-27,CH PHÁT,"231/51/29 Bình Tiên, P8, Q6",99159000,60486990,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1332,FORD_270223_0182_NORM,2023-02-27,FDEL_280223_0166_NORM,2023-02-28,CTY TNHH TMDV XNK THÁI TH?NH (GIAO HÀNG TR??C 16H),"52 Dân Ch?, Hi?p Phú Q9",112730000,68765300,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM3 - Nguyen Huynh
1333,FORD_010323_0002_NORM,2023-03-01,FDEL_010323_0001_NORM,2023-03-01,PHÁT ??T,"9-11Nguy?n Th? Th?p, P. Tân Phú, Qu?n 7",3078000,2031480,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2 - Huy
1334,FORD_170223_0113_NORM,2023-02-17,FDEL_230223_0147_NORM,2023-02-23,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),"29 Nguy?n Chí Thanh, P.R?ch S?i, TP R?ch Giá, T?nh Kiên Giang",9110000,6012600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1335,FORD_240223_0173_NORM,2023-02-24,FDEL_250223_0160_NORM,2023-02-25,BTR - CH PH??C HOÀNG - 0965840939,"18A Tr??ng ??nh, ph??ng 6, TP B?n Tre, T?nh B?n Tre",9160000,6045600,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1336,FORD_230223_0156_NORM,2023-02-23,FDEL_240223_0151_NORM,2023-02-24,CÔNG TY TNHH THI?T B? V? SINH KHA HOÀNG,"323 Võ V?n Ki?t, P.An Th?i, Q.Bình Th?y, TP.C?n Th?",9580000,6322800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1337,FORD_240223_0167_NORM,2023-02-24,FDEL_250223_0158_NORM,2023-02-25,CH VINH QUANG 3,"698 Lê ??c Th?, Ph??ng 15, Qu?n Gò V?p, Thành ph? H? Chí Minh",3420000,2257200,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1338,FORD_240223_0174_NORM,2023-02-24,FDEL_250223_0159_NORM,2023-02-25,CH VINH QUANG 3,"698 Lê ??c Th?, Ph??ng 15, Qu?n Gò V?p, Thành ph? H? Chí Minh",1905000,1257300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1339,FORD_150223_0099_NORM,2023-02-15,FDEL_230223_0148_NORM,2023-02-23,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),"29 Nguy?n Chí Thanh, P.R?ch S?i, TP R?ch Giá, T?nh Kiên Giang",81479000,49702190,Hoàn t?t,34,5,0,,1,CN Ho Chi Minh,SM5
1340,FORD_240223_0166_NORM,2023-02-24,FDEL_250223_0155_NORM,2023-02-25,CH DUY ??T,"474 LÊ ??C TH?, P.17, GÒ V?P",7330000,4837800,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1341,FORD_270223_0180_NORM,2023-02-27,FDEL_270223_0163_NORM,2023-02-27,CH ??C THÀNH,"902 QL 13, KP 2, Hi?p Bình Ph??c, Q.Th? ??c, TP. H? Chí Minh",8105000,5349300,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1342,FORD_280223_0184_NORM,2023-02-28,FDEL_280223_0175_NORM,2023-02-28,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",7618000,4799340,Hoàn t?t,34,3,0,,1,CN Ho Chi Minh,SM5
1343,FORD_280223_0187_NORM,2023-02-28,FDEL_280223_0176_NORM,2023-02-28,CH NG?C CHÂU ( A MINH) - ?ÓNG THÙNG,"142 Lê Quang ??nh, P.14, Q.Bình Th?nh",6090000,4019400,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM5
1344,FORD_200223_0130_NORM,2023-02-20,FDEL_200223_0120_NORM,2023-02-20,HÙNG M? XUYÊN ( CH MINH KÝ ),"S? 20 Tri?u N??ng, ?p Châu Thành, th? tr?n M? Xuyên, Huy?n M? Xuyên, T?nh Sóc Tr?ng",16188000,10684080,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2 - Huy
1345,FORD_180223_0125_NORM,2023-02-18,FDEL_200223_0119_NORM,2023-02-20,HÙNG M? XUYÊN ( CH MINH KÝ ),"S? 20 Tri?u N??ng, ?p Châu Thành, th? tr?n M? Xuyên, Huy?n M? Xuyên, T?nh Sóc Tr?ng",3042000,2007720,Hoàn t?t,34,0,0,,1,CN Ho Chi Minh,SM2 - Huy
1346,FORD_010323_0001_NORM,2023-03-01,FDEL_010323_0002_NORM,2023-03-01,SHOPEE_OFFICIAL,"63 duong so 30, phuong Tan Phong, Quan 7",309000,309000,Hoàn t?t,0,0,0,,1,CN Ho Chi Minh,Linh Tr?n
