store_delivery_code,product_code,amount
8369,WT003A-7KAVCTM-6,1
8370,WT0018-6QUVCTR-6,1
8371,WT001X-6HSPSTR-1,1
8372,WT001W-6HSVSTR-1,1
8373,WT001K-6L2VHTR-6,1
8373,WT001E-6K2V3TR-6,1
8373,WT0075-8KAVLTM-6,1
8374,WT007J-20RVLTR-6,1
8375,WT001S-6HBPXTM-1,2
8376,WT0003-6QUVLTR-6,4
8377,WT001I-6L0VHTR-1,100
8377,WT0018-6QUVCTR-6,60
8378,WT001Q-6HBVXTR-1,60
8378,WT001S-6HBPXTM-1,100
8378,WT003L-7ABBXTR-1,3
8379,WT001Q-6HBVXTR-1,60
8379,WT001X-6HSPSTR-1,20
8379,WT001Y-6HSPDTR-1,100
8379,WT001H-6P2V3TR-3,19
8379,WT007F-20KVCTM-1,10
8379,WT007J-20RVLTR-6,10
8380,WT0003-6QUVLTR-6,200
8380,WT001M-6VIVHTR-6,100
8380,WT001Q-6HBVXTR-1,1200
8380,WT001X-6HSPSTR-1,10
8380,WT001Y-6HSPDTR-1,400
8380,WT001Z-6HSPDTR-1,240
8380,WT00HA-7L0VHTR-6,1200
8380,WT007J-20RVLTR-6,5
8381,WT0003-6QUVLTR-6,200
8381,WT0005-6CAVHTR-6,80
8381,WT0009-6QUVHTR-6,70
8381,WT001K-6L2VHTR-6,100
8381,WT001M-6VIVHTR-6,200
8381,WT001Q-6HBVXTR-1,1200
8381,WT001V-6HSVSTR-3,72
8381,WT001X-6HSPSTR-1,50
8381,WT001Y-6HSPDTR-1,300
8381,WT001Z-6HSPDTR-1,240
8381,WT002K-6MOV3TR-6,400
8382,WT001Q-6HBVXTR-1,60
8383,WT001Q-6HBVXTR-1,20
8384,WT0003-6QUVLTR-6,80
8384,WT000G-6L0VHTR-1,100
8384,WT001I-6L0VHTR-1,200
8384,WT001K-6L2VHTR-6,50
8384,WT001Q-6HBVXTR-1,60
8384,WT001R-6HBVXTM-1,50
8384,WT001S-6HBPXTM-1,500
8384,WT0018-6QUVCTR-6,60
8385,WT001O-6HBVXTM-1,1
8385,WT003L-7ABBXTR-1,12
8386,WT001Q-6HBVXTR-1,30
8386,WT001X-6HSPSTR-1,1
8387,WT001M-6VIVHTR-6,100
8387,WT001Q-6HBVXTR-1,300
8387,WT001Y-6HSPDTR-1,500
8387,WT001Z-6HSPDTR-1,1000
8387,WT0018-6QUVCTR-6,200
8387,WT0063-8MOLVTR-6,100
8388,WT001S-6HBPXTM-1,100
8388,WT0018-6QUVCTR-6,10
8389,WT001R-6HBVXTM-1,50
8389,WT001S-6HBPXTM-1,50
8390,WT0003-6QUVLTR-6,6
8390,WT0063-8MOLVTR-6,1
8391,WT0003-6QUVLTR-6,1
8391,WT001S-6HBPXTM-1,2
8392,WT0003-6QUVLTR-6,1
8392,WT001R-6HBVXTM-1,2
8392,WT001S-6HBPXTM-1,5
8392,WT001W-6HSVSTR-1,3
8392,WT0018-6QUVCTR-6,1
8392,WT001G-6P0V2TR-3,6
8392,WT001H-6P2V3TR-3,1
8392,WT002L-6BKB3TR-3,1
8392,WT007F-20KVCTM-1,2
8393,WT001I-6L0VHTR-1,100
8393,WT001Q-6HBVXTR-1,60
8393,WT001Y-6HSPDTR-1,50
8393,WT001Z-6HSPDTR-1,20
8393,WT0018-6QUVCTR-6,6
8393,WT002N-6QUVCTR-6,6
8393,WT007F-20KVCTM-1,5
8393,WT007N-20RVCTR-6,5
8394,WT001Q-6HBVXTR-1,6900
8395,WT001Q-6HBVXTR-1,30
8396,WT007M-20RVCD-6,1
8397,VG0002_21INVCST_1,10
8397,IS0016_21HKV2MB_1,10
8398,WT0003-6QUVLTR-6,10
8398,WT001Q-6HBVXTR-1,60
8398,WT001S-6HBPXTM-1,30
8398,WT001V-6HSVSTR-3,24
8398,WT0018-6QUVCTR-6,20
8399,WT0003-6QUVLTR-6,160
8399,WT0004-6VIVLTR-6,10
8399,WT001Q-6HBVXTR-1,520
8399,WT001S-6HBPXTM-1,200
8399,WT0018-6QUVCTR-6,120
8399,WT001G-6P0V2TR-3,41
8399,WT002K-6MOV3TR-6,250
8399,WT002L-6BKB3TR-3,20
8399,WT002N-6QUVCTR-6,5
8400,WT0003-6QUVLTR-6,400
8400,WT001M-6VIVHTR-6,100
8400,WT001R-6HBVXTM-1,500
8400,WT001S-6HBPXTM-1,2100
8400,WT001Y-6HSPDTR-1,1500
8400,WT001Z-6HSPDTR-1,1800
8400,WT0018-6QUVCTR-6,900
8400,WT002K-6MOV3TR-6,200
8401,WT001K-6L2VHTR-6,5
8401,WT001O-6HBVXTM-1,5
8401,WT001Q-6HBVXTR-1,5
8402,WT001I-6L0VHTR-1,10
8402,WT001Q-6HBVXTR-1,5
8402,WT001Y-6HSPDTR-1,10
8403,VG0008_21INVCST_1,1
8403,IS0014_21HKV2MB_1,1
8404,WT001I-6L0VHTR-1,50
8404,WT001K-6L2VHTR-6,25
8405,WT001Q-6HBVXTR-1,3
8405,WT001W-6HSVSTR-1,3
8406,WT001Q-6HBVXTR-1,20
8406,WT0018-6QUVCTR-6,5
8407,WT001Q-6HBVXTR-1,20
8408,WT0003-6QUVLTR-6,40
8408,WT000G-6L0VHTR-1,50
8408,WT001I-6L0VHTR-1,150
8408,WT001K-6L2VHTR-6,20
8408,WT001O-6HBVXTM-1,10
8408,WT001R-6HBVXTM-1,50
8408,WT0018-6QUVCTR-6,60
8409,WT001X-6HSPSTR-1,10
8410,WT0003-6QUVLTR-6,520
8410,WT001K-6L2VHTR-6,200
8410,WT001Q-6HBVXTR-1,1800
8410,WT001R-6HBVXTM-1,500
8410,WT001S-6HBPXTM-1,1000
8410,WT001Y-6HSPDTR-1,100
8410,WT001Z-6HSPDTR-1,60
8410,WT0018-6QUVCTR-6,600
8410,WT002N-6QUVCTR-6,320
8411,WT000G-6L0VHTR-1,50
8411,WT001Q-6HBVXTR-1,96
8411,WT001V-6HSVSTR-3,24
8411,WT00HA-7L0VHTR-6,50
8412,WT0003-6QUVLTR-6,40
8412,WT001K-6L2VHTR-6,50
8412,WT001O-6HBVXTM-1,25
8412,WT001R-6HBVXTM-1,50
8412,WT0018-6QUVCTR-6,60
8413,WT001K-6L2VHTR-6,15
8413,WT001Y-6HSPDTR-1,100
8413,WT001Z-6HSPDTR-1,60
8414,WT0003-6QUVLTR-6,40
8414,WT0005-6CAVHTR-6,30
8414,WT001K-6L2VHTR-6,30
8414,WT001M-6VIVHTR-6,40
8414,WT001Q-6HBVXTR-1,20
8414,WT001R-6HBVXTM-1,50
8414,WT001V-6HSVSTR-3,12
8414,WT001X-6HSPSTR-1,15
8414,WT001Y-6HSPDTR-1,200
8414,WT001Z-6HSPDTR-1,120
8414,WT0018-6QUVCTR-6,30
8414,WT002K-6MOV3TR-6,10
8414,WT00HA-7L0VHTR-6,120
8414,WT0063-8MOLVTR-6,25
8414,WT007J-20RVLTR-6,20
8414,WT007N-20RVCTR-6,20
8415,WT0003-6QUVLTR-6,40
8415,WT001Q-6HBVXTR-1,60
8415,WT001G-6P0V2TR-3,21
8416,IS0016_21HKV2MB_1,20
8417,WT001M-6VIVHTR-6,20
8417,WT001Q-6HBVXTR-1,99
8418,WT001M-6VIVHTR-6,20
8418,WT001Q-6HBVXTR-1,30
8418,WT001S-6HBPXTM-1,100
8419,IS0016_21HKV2MB_1,2
8419,IS001I_21ABPLMB_1,1
8419,IS001L_21PVPLTR_1,1
8420,VG000C_21INV2ST_1,5
8420,VG000J_21HKV2MB_1,19
8420,IS0013_21INV2MB_1,7
8420,IS0014_21HKV2MB_1,27
8420,IS0015_21KV2MB_1,10
8420,IS0016_21HKV2MB_1,10
8421,WT0003-6QUVLTR-6,40
8421,WT001M-6VIVHTR-6,100
8421,WT001Q-6HBVXTR-1,120
8421,WT001R-6HBVXTM-1,25
8421,WT001S-6HBPXTM-1,50
8421,WT001X-6HSPSTR-1,20
8421,WT0018-6QUVCTR-6,60
8421,WT0063-8MOLVTR-6,50
8422,WT0003-6QUVLTR-6,40
8422,WT000G-6L0VHTR-1,100
8422,WT001I-6L0VHTR-1,300
8422,WT001K-6L2VHTR-6,70
8422,WT001M-6VIVHTR-6,40
8422,WT001Q-6HBVXTR-1,120
8422,WT001S-6HBPXTM-1,100
8422,WT001X-6HSPSTR-1,30
8422,WT0018-6QUVCTR-6,60
8423,WT001K-6L2VHTR-6,5
8423,WT001Q-6HBVXTR-1,5
8423,WT001S-6HBPXTM-1,10
8423,WT00HA-7L0VHTR-6,60
8423,WT0063-8MOLVTR-6,4
8423,WT007N-20RVCTR-6,3
8424,WT001I-6L0VHTR-1,20000
8424,WT0018-6QUVCTR-6,60
8424,WT002N-6QUVCTR-6,80
8425,WT0017-6MOVCTR-6,50
8426,WT0063-8MOLVTR-6,68
8427,WT0003-6QUVLTR-6,80
8427,WT000G-6L0VHTR-1,200
8427,WT001M-6VIVHTR-6,20
8427,WT001O-6HBVXTM-1,25
8427,WT001Q-6HBVXTR-1,300
8427,WT001R-6HBVXTM-1,25
8427,WT001V-6HSVSTR-3,12
8427,WT001X-6HSPSTR-1,30
8427,WT0018-6QUVCTR-6,5
8427,WT00HA-7L0VHTR-6,480
8428,WT001W-6HSVSTR-1,20
8428,WT0017-6MOVCTR-6,30
8429,WT0003-6QUVLTR-6,40
8429,WT000G-6L0VHTR-1,500
8429,WT001O-6HBVXTM-1,125
8429,WT001Q-6HBVXTR-1,60
8429,WT001R-6HBVXTM-1,750
8429,WT001S-6HBPXTM-1,100
8429,WT001V-6HSVSTR-3,120
8429,WT001W-6HSVSTR-1,40
8429,WT0017-6MOVCTR-6,100
8429,WT0063-8MOLVTR-6,25
8430,WT0009-6QUVHTR-6,40
8430,WT001S-6HBPXTM-1,30
8430,WT0075-8KAVLTM-6,15
8431,WT001W-6HSVSTR-1,120
8432,WT0003-6QUVLTR-6,40
8432,WT000G-6L0VHTR-1,2000
8432,WT001K-6L2VHTR-6,50
8432,WT001M-6VIVHTR-6,20
8432,WT001U-6HBVXTX-1,60
8432,WT001X-6HSPSTR-1,5
8432,WT0018-6QUVCTR-6,60
8432,WT002K-6MOV3TR-6,40
8432,WT002N-6QUVCTR-6,80
8432,WT002U-6HDVXTX-1,60
8432,WT00HA-7L0VHTR-6,1080
8433,WT001W-6HSVSTR-1,320
8433,WT0017-6MOVCTR-6,50
8434,WT0017-6MOVCTR-6,10
8434,WT0018-6QUVCTR-6,20
8434,WT00HA-7L0VHTR-6,120
8435,WT001Q-6HBVXTR-1,180
8435,WT001W-6HSVSTR-1,120
8435,WT0018-6QUVCTR-6,60
8436,WT001S-6HBPXTM-1,20
8436,WT001W-6HSVSTR-1,40
8436,WT0034-7HBVXTR-1,50
8436,WT00HA-7L0VHTR-6,50
8436,WT0063-8MOLVTR-6,10
8437,WT0009-6QUVHTR-6,10
8437,WT001Q-6HBVXTR-1,120
8437,WT001U-6HBVXTX-1,40
8437,WT0018-6QUVCTR-6,20
8438,WT001M-6VIVHTR-6,100
8439,WT001I-6L0VHTR-1,100
8439,WT001Q-6HBVXTR-1,60
8439,WT002K-6MOV3TR-6,40
8440,WT001R-6HBVXTM-1,80
8441,WT0003-6QUVLTR-6,40
8441,WT0009-6QUVHTR-6,70
8441,WT001M-6VIVHTR-6,20
8441,WT001Q-6HBVXTR-1,50
8441,WT001R-6HBVXTM-1,250
8441,WT001S-6HBPXTM-1,400
8441,WT001V-6HSVSTR-3,10
8441,WT001W-6HSVSTR-1,30
8441,WT001X-6HSPSTR-1,10
8441,WT0017-6MOVCTR-6,100
8441,WT0018-6QUVCTR-6,180
8441,WT00HA-7L0VHTR-6,120
8442,WT003A-7KAVCTM-6,60
8443,WT001U-6HBVXTX-1,10
8443,WT001Z-6HSPDTR-1,120
8443,WT0075-8KAVLTM-6,20
8444,WT001Q-6HBVXTR-1,30
8444,WT001X-6HSPSTR-1,20
8444,WT0018-6QUVCTR-6,20
8444,WT0075-8KAVLTM-6,10
8445,WT001Q-6HBVXTR-1,6
8446,WT001O-6HBVXTM-1,5
8446,WT001R-6HBVXTM-1,10
8446,WT001S-6HBPXTM-1,10
8447,WT0003-6QUVLTR-6,120
8447,WT001M-6VIVHTR-6,80
8447,WT001Q-6HBVXTR-1,430
8447,WT001S-6HBPXTM-1,200
8447,WT001V-6HSVSTR-3,50
8447,WT001W-6HSVSTR-1,210
8447,WT001X-6HSPSTR-1,40
8447,WT0018-6QUVCTR-6,120
8447,WT00HA-7L0VHTR-6,600
8448,WT0005-6CAVHTR-6,20
8448,WT0009-6QUVHTR-6,20
8448,WT001U-6HBVXTX-1,10
8448,WT001Z-6HSPDTR-1,100
8448,WT0075-8KAVLTM-6,10
8449,WT001Q-6HBVXTR-1,40
8450,WT001Q-6HBVXTR-1,1
8451,WT001I-6L0VHTR-1,1
8451,WT001Q-6HBVXTR-1,1
8451,WT002K-6MOV3TR-6,1
8452,WT007D-20TVHTR-1,1
8453,IS000T_21ABVSTB_1,2
8454,WT001Q-6HBVXTR-1,2
8454,WT0075-8KAVLTM-6,2
8454,WT007N-20RVCTR-6,1
8455,WT001Z-6HSPDTR-1,1
8455,WT0017-6MOVCTR-6,1
8455,WT007H-20RVHTR-6,1
8456,WT001S-6HBPXTM-1,5
8457,WT001W-6HSVSTR-1,1
8458,WT001Q-6HBVXTR-1,1
8458,WT005Y-8PKDT-1,3
8459,WT001M-6VIVHTR-6,1
8459,WT001R-6HBVXTM-1,1
8459,WT001V-6HSVSTR-3,1
8459,WT005Y-8PKDT-1,1
8459,WT007H-20RVHTR-6,1
8460,WT0012-6HYVCMB-3,10
8460,WT003G-7QUVCMB-6,19
8461,WT0063-8MOLVTR-6,4
8461,WT0075-8KAVLTM-6,4
8461,WT007J-20RVLTR-6,4
8462,WT001M-6VIVHTR-6,5
8463,WT0003-6QUVLTR-6,10
8463,WT0018-6QUVCTR-6,5
8464,WT001Q-6HBVXTR-1,4800
8464,WT0018-6QUVCTR-6,1020
8465,WT001R-6HBVXTM-1,7
8465,WT001Y-6HSPDTR-1,120
8465,WT001Z-6HSPDTR-1,50
8465,WT0032-7T0VHTR-6,4
8466,WT001Q-6HBVXTR-1,40
8466,WT001S-6HBPXTM-1,40
8466,WT002K-6MOV3TR-6,5
8467,WT001W-6HSVSTR-1,40
8468,WT0003-6QUVLTR-6,80
8468,WT001K-6L2VHTR-6,100
8468,WT001Q-6HBVXTR-1,120
8468,WT001W-6HSVSTR-1,80
8468,WT001Z-6HSPDTR-1,60
8469,WT001R-6HBVXTM-1,5
8469,WT001S-6HBPXTM-1,5
8469,WT001V-6HSVSTR-3,5
8470,WT001K-6L2VHTR-6,1
8470,WT001R-6HBVXTM-1,1
8470,WT001U-6HBVXTX-1,1
8470,WT001W-6HSVSTR-1,1
8470,WT002N-6QUVCTR-6,9
8470,WT007F-20KVCTM-1,1
8471,WT001R-6HBVXTM-1,1
8471,WT001Y-6HSPDTR-1,50
8471,WT001Z-6HSPDTR-1,120
8472,WT002K-6MOV3TR-6,10
8473,IS000T_21ABVSTB_1,1
8474,WT0004-6VIVLTR-6,1
8474,WT0005-6CAVHTR-6,1
8474,WT0009-6QUVHTR-6,1
8474,WT000G-6L0VHTR-1,1
8474,WT001I-6L0VHTR-1,1
8474,WT001K-6L2VHTR-6,1
8474,WT001M-6VIVHTR-6,1
8474,WT001Q-6HBVXTR-1,1
8474,WT001R-6HBVXTM-1,1
8474,WT001S-6HBPXTM-1,1
8474,WT001V-6HSVSTR-3,1
8474,WT001W-6HSVSTR-1,1
8474,WT001X-6HSPSTR-1,1
8474,WT001Y-6HSPDTR-1,1
8474,WT001Z-6HSPDTR-1,1
8474,WT001G-6P0V2TR-3,1
8474,WT002U-6HDVXTX-1,1
8474,WT0034-7HBVXTR-1,1
8474,WT003A-7KAVCTM-6,1
8474,WT00HA-7L0VHTR-6,1
8474,WT0063-8MOLVTR-6,1
8474,WT007D-20TVHTR-1,1
8474,WT007F-20KVCTM-1,1
8474,WT007H-20RVHTR-6,1
8474,WT007J-20RVLTR-6,1
8474,WT007K-20RVCTR-6,1
8474,WT007N-20RVCTR-6,2
8475,IS000T_21ABVSTB_1,24
8476,IS001K_21PVPLTR_1,10
8477,WT001S-6HBPXTM-1,10
8477,WT001W-6HSVSTR-1,10
8477,WT0018-6QUVCTR-6,10
8477,WT0075-8KAVLTM-6,2
8477,WT007F-20KVCTM-1,5
8478,WT0005-6CAVHTR-6,100
8478,WT0009-6QUVHTR-6,70
8478,WT001I-6L0VHTR-1,600
8478,WT001R-6HBVXTM-1,100
8478,WT001U-6HBVXTX-1,120
8478,WT001W-6HSVSTR-1,200
8478,WT001X-6HSPSTR-1,20
8478,WT002N-6QUVCTR-6,80
8478,WT00HA-7L0VHTR-6,2400
8478,WT0063-8MOLVTR-6,75
8479,WT001M-6VIVHTR-6,10
8480,WT003L-7ABBXTR-1,12
8480,WT0063-8MOLVTR-6,75
8481,WT0063-8MOLVTR-6,50
8482,WT001Q-6HBVXTR-1,10
8482,WT001Y-6HSPDTR-1,30
8482,WT001Z-6HSPDTR-1,30
8482,WT002K-6MOV3TR-6,10
8483,WT0003-6QUVLTR-6,30
8483,WT001R-6HBVXTM-1,10
8483,WT001Y-6HSPDTR-1,50
8483,WT001Z-6HSPDTR-1,30
8483,WT0018-6QUVCTR-6,20
8483,WT0034-7HBVXTR-1,20
8484,WT0003-6QUVLTR-6,10
8484,WT001S-6HBPXTM-1,20
8484,WT001X-6HSPSTR-1,10
8484,WT0018-6QUVCTR-6,10
8485,WT001Y-6HSPDTR-1,100
8485,WT001Z-6HSPDTR-1,60
8486,WT0018-6QUVCTR-6,1
8487,WT001Q-6HBVXTR-1,60
8488,WT001Q-6HBVXTR-1,60
8489,WT007F-20KVCTM-1,10
8490,WT0009-6QUVHTR-6,70
8490,WT001K-6L2VHTR-6,50
8490,WT001S-6HBPXTM-1,200
8490,WT002L-6BKB3TR-3,20
8490,WT00HA-7L0VHTR-6,600
8491,WT001M-6VIVHTR-6,10
8491,WT001S-6HBPXTM-1,50
8491,WT001V-6HSVSTR-3,30
8491,WT001W-6HSVSTR-1,30
8491,WT001Z-6HSPDTR-1,40
8492,WT0003-6QUVLTR-6,20
8492,WT001I-6L0VHTR-1,50
8492,WT001M-6VIVHTR-6,10
8492,WT001Q-6HBVXTR-1,60
8492,WT0018-6QUVCTR-6,20
8492,WT002K-6MOV3TR-6,10
8492,WT002F-6HYVCMB-3,12
8493,WT0003-6QUVLTR-6,40
8493,WT0009-6QUVHTR-6,40
8493,WT001Q-6HBVXTR-1,20
8493,WT0018-6QUVCTR-6,20
8494,WT002K-6MOV3TR-6,10
8495,WT001Q-6HBVXTR-1,2
8495,WT001W-6HSVSTR-1,2
8495,WT001Y-6HSPDTR-1,10
8495,WT001Z-6HSPDTR-1,10
8496,WT00HA-7L0VHTR-6,20
8496,WT007N-20RVCTR-6,5
8497,WT002K-6MOV3TR-6,5
8498,WT0003-6QUVLTR-6,1
8499,WT0003-6QUVLTR-6,40
8499,WT001I-6L0VHTR-1,800
8499,WT001Q-6HBVXTR-1,60
8499,WT001S-6HBPXTM-1,100
8499,WT001Y-6HSPDTR-1,100
8499,WT001Z-6HSPDTR-1,60
8499,WT0018-6QUVCTR-6,54
8499,WT0063-8MOLVTR-6,25
8500,WT001I-6L0VHTR-1,1000
8501,WT001R-6HBVXTM-1,1
8501,WT002U-6HDVXTX-1,1
8502,WT001R-6HBVXTM-1,3
8502,WT001Z-6HSPDTR-1,3
8502,WT0018-6QUVCTR-6,1
8502,WT002U-6HDVXTX-1,1
8503,WT007N-20RVCTR-6,1
8504,WT001Q-6HBVXTR-1,2
8505,WT001I-6L0VHTR-1,20
8505,WT001U-6HBVXTX-1,60
8506,WT001M-6VIVHTR-6,40
8506,WT001Z-6HSPDTR-1,60
8507,WT0009-6QUVHTR-6,20
8507,WT001U-6HBVXTX-1,20
8507,WT001W-6HSVSTR-1,10
8508,WT0003-6QUVLTR-6,200
8508,WT00HA-7L0VHTR-6,360
8509,WT001R-6HBVXTM-1,2
8510,WT001Q-6HBVXTR-1,1
8511,WT001K-6L2VHTR-6,50
8511,WT001Q-6HBVXTR-1,240
8511,WT005Y-8PKDT-1,100
8512,WT001N-6MOVHTR-6,20
8512,WT001Q-6HBVXTR-1,60
8512,WT001W-6HSVSTR-1,40
8512,WT0018-6QUVCTR-6,40
8512,WT0063-8MOLVTR-6,50
8513,WT0003-6QUVLTR-6,20
8513,WT001K-6L2VHTR-6,10
8513,WT001M-6VIVHTR-6,10
8513,WT001Q-6HBVXTR-1,60
8513,WT001Y-6HSPDTR-1,50
8513,WT001Z-6HSPDTR-1,30
8513,WT0018-6QUVCTR-6,20
8514,WT0009-6QUVHTR-6,50
8514,WT001N-6MOVHTR-6,10
8514,WT001U-6HBVXTX-1,10
8514,WT001V-6HSVSTR-3,24
8514,WT0017-6MOVCTR-6,30
8514,WT001G-6P0V2TR-3,30
8515,WT001E-6K2V3TR-6,50
8515,WT0063-8MOLVTR-6,10
8516,WT0003-6QUVLTR-6,40
8516,WT001M-6VIVHTR-6,20
8516,WT001N-6MOVHTR-6,140
8516,WT001O-6HBVXTM-1,25
8516,WT001Q-6HBVXTR-1,60
8516,WT001R-6HBVXTM-1,325
8516,WT001V-6HSVSTR-3,36
8516,WT001W-6HSVSTR-1,80
8516,WT001X-6HSPSTR-1,30
8516,WT001Y-6HSPDTR-1,100
8516,WT001Z-6HSPDTR-1,60
8516,WT0017-6MOVCTR-6,50
8516,WT001E-6K2V3TR-6,80
8516,WT00HA-7L0VHTR-6,480
8516,WT005Y-8PKDT-1,60
8516,WT0063-8MOLVTR-6,25
8516,WT007N-20RVCTR-6,20
8517,WT001S-6HBPXTM-1,100
8517,WT002K-6MOV3TR-6,120
8518,WT001E-6K2V3TR-6,32
8519,IS0016_21HKV2MB_1,10
8520,WT000G-6L0VHTR-1,200
8520,WT001W-6HSVSTR-1,80
8521,WT0004-6VIVLTR-6,20
8521,WT001M-6VIVHTR-6,10
8521,WT0017-6MOVCTR-6,10
8521,WT0018-6QUVCTR-6,10
8521,WT001E-6K2V3TR-6,50
8521,WT001G-6P0V2TR-3,50
8522,WT0003-6QUVLTR-6,40
8522,WT001K-6L2VHTR-6,20
8522,WT001Q-6HBVXTR-1,60
8522,WT001Y-6HSPDTR-1,10
8522,WT001Z-6HSPDTR-1,10
8522,WT0075-8KAVLTM-6,15
8522,WT007H-20RVHTR-6,20
8523,WT0003-6QUVLTR-6,40
8523,WT001N-6MOVHTR-6,40
8523,WT001R-6HBVXTM-1,25
8523,WT001W-6HSVSTR-1,40
8523,WT001X-6HSPSTR-1,20
8523,WT001E-6K2V3TR-6,50
8524,WT001N-6MOVHTR-6,200
8524,WT0038-7KAVHTM-6,240
8525,WT000G-6L0VHTR-1,10
8525,WT001I-6L0VHTR-1,10
8525,WT001K-6L2VHTR-6,10
8525,WT001M-6VIVHTR-6,10
8525,WT001N-6MOVHTR-6,5
8525,WT001Z-6HSPDTR-1,10
8525,WT001E-6K2V3TR-6,5
8525,WT002K-6MOV3TR-6,5
8525,WT005Y-8PKDT-1,10
8526,WT001M-6VIVHTR-6,10
8526,WT001E-6K2V3TR-6,30
8527,WT0032-7T0VHTR-6,1
8528,WT001Y-6HSPDTR-1,4
8528,WT001Z-6HSPDTR-1,1
8529,WT0018-6QUVCTR-6,20
8529,WT007D-20TVHTR-1,20
8530,WT001N-6MOVHTR-6,20
8530,WT001O-6HBVXTM-1,20
8530,WT0063-8MOLVTR-6,20
8530,WT007H-20RVHTR-6,20
8531,IS000T_21ABVSTB_1,5
8531,IS000U_21ABVSTB_1,5
8531,IS0013_21INV2MB_1,10
8532,WT001S-6HBPXTM-1,100
8532,WT0017-6MOVCTR-6,40
8532,WT0018-6QUVCTR-6,20
8532,WT0032-7T0VHTR-6,20
8532,WT00HA-7L0VHTR-6,20
8532,WT005Y-8PKDT-1,100
8532,WT0063-8MOLVTR-6,20
8533,WT001Q-6HBVXTR-1,20
8533,WT007H-20RVHTR-6,20
8534,WT007K-20RVCTR-6,1
8535,WT001Q-6HBVXTR-1,1
8536,WT001Q-6HBVXTR-1,2
8537,WT001Q-6HBVXTR-1,1
8538,WT007N-20RVCTR-6,1
8539,WT001R-6HBVXTM-1,2
8539,WT001Z-6HSPDTR-1,3
8539,WT0018-6QUVCTR-6,1
8540,WT001R-6HBVXTM-1,1
8540,WT002U-6HDVXTX-1,1
8541,WT001R-6HBVXTM-1,2
8542,WT001W-6HSVSTR-1,1
8543,WT007N-20RVCTR-6,1
8544,WT001W-6HSVSTR-1,1
8545,WT001Q-6HBVXTR-1,1
8546,WT0063-8MOLVTR-6,1
8547,WT001K-6L2VHTR-6,1
8547,WT001S-6HBPXTM-1,1
8547,WT001E-6K2V3TR-6,1
8547,WT001G-6P0V2TR-3,1
8547,WT002N-6QUVCTR-6,1
8548,WT0017-6MOVCTR-6,1
8548,WT007D-20TVHTR-1,1
8549,WT001I-6L0VHTR-1,100
8549,WT001K-6L2VHTR-6,50
8549,WT001M-6VIVHTR-6,40
8549,WT001N-6MOVHTR-6,20
8549,WT001O-6HBVXTM-1,50
8549,WT001P-6HBVXMT-1,25
8549,WT001R-6HBVXTM-1,100
8549,WT001S-6HBPXTM-1,200
8549,WT001U-6HBVXTX-1,60
8549,WT001V-6HSVSTR-3,48
8549,WT001W-6HSVSTR-1,240
8549,WT001X-6HSPSTR-1,20
8549,WT0017-6MOVCTR-6,100
8549,WT001G-6P0V2TR-3,160
8549,WT002K-6MOV3TR-6,120
8549,WT0034-7HBVXTR-1,60
8549,WT00HA-7L0VHTR-6,600
8549,WT005Y-8PKDT-1,60
8550,WT001Q-6HBVXTR-1,60
8550,WT001R-6HBVXTM-1,10
8550,WT0018-6QUVCTR-6,10
8550,WT003L-7ABBXTR-1,5
8551,WT0003-6QUVLTR-6,15
8551,WT0009-6QUVHTR-6,15
8551,WT001N-6MOVHTR-6,15
8551,WT001X-6HSPSTR-1,10
8551,WT0018-6QUVCTR-6,15
8551,WT007J-20RVLTR-6,10
8551,WT007N-20RVCTR-6,10
8552,WT001Q-6HBVXTR-1,60
8552,WT001R-6HBVXTM-1,25
8552,WT001S-6HBPXTM-1,100
8552,WT001Z-6HSPDTR-1,60
8553,WT001X-6HSPSTR-1,1
8553,WT0018-6QUVCTR-6,5
8553,WT002N-6QUVCTR-6,5
8553,WT0034-7HBVXTR-1,10
8553,WT005Y-8PKDT-1,10
8554,WT000G-6L0VHTR-1,200
8554,WT001Q-6HBVXTR-1,120
8555,WT001Q-6HBVXTR-1,25
8555,WT001S-6HBPXTM-1,50
8555,WT001Y-6HSPDTR-1,30
8555,WT001Z-6HSPDTR-1,20
8555,WT002U-6HDVXTX-1,25
8555,WT0034-7HBVXTR-1,50
8555,WT005Y-8PKDT-1,20
8556,WT0009-6QUVHTR-6,10
8556,WT001U-6HBVXTX-1,20
8556,WT001V-6HSVSTR-3,12
8556,WT001E-6K2V3TR-6,20
8556,WT001G-6P0V2TR-3,20
8557,WT001X-6HSPSTR-1,10
8557,WT001E-6K2V3TR-6,80
8558,WT001I-6L0VHTR-1,20
8558,WT0018-6QUVCTR-6,12
8558,WT00HA-7L0VHTR-6,20
8559,WT001I-6L0VHTR-1,100
8559,WT007H-20RVHTR-6,30
8559,WT007R-20RVHTR-6,10
8560,WT000G-6L0VHTR-1,100
8560,WT001I-6L0VHTR-1,200
8560,WT001Z-6HSPDTR-1,60
8561,WT0009-6QUVHTR-6,140
8561,WT001P-6HBVXMT-1,75
8561,WT001W-6HSVSTR-1,80
8561,WT00HA-7L0VHTR-6,240
8562,WT001W-6HSVSTR-1,10
8562,WT005Y-8PKDT-1,20
8563,WT001Q-6HBVXTR-1,50
8563,WT001X-6HSPSTR-1,50
8564,IS001K_21PVPLTR_1,10
