NO,store_delivery_code,delivery_date,store_name,product_code,stock_code,product_name,amount,unit_price,order_sts
4138,FDEL_270423_0131_NORM,2023-04-27,KHÁCH L? - TU?N ANH,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,10,108000,Hoàn t?t
4139,FDEL_270423_0131_NORM,2023-04-27,KHÁCH L? - TU?N ANH,WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,10,23000,Hoàn t?t
4140,FDEL_270423_0131_NORM,2023-04-27,KHÁCH L? - TU?N ANH,WT011V-6HSVSTR-3,FSH-HS0F1-WLWHT,B? vòi sen 102 b?ng plastic. Màu tr?ng,10,199000,Hoàn t?t
4141,FDEL_270423_0131_NORM,2023-04-27,KHÁCH L? - TU?N ANH,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,2,195000,Hoàn t?t
4142,FDEL_270423_0130_NORM,2023-04-27,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,40,182000,Hoàn t?t
4143,FDEL_270423_0130_NORM,2023-04-27,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,200,79000,Hoàn t?t
4144,FDEL_270423_0130_NORM,2023-04-27,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,200,41000,Hoàn t?t
4145,FDEL_270423_0130_NORM,2023-04-27,CH THU?N H?NG - KIÊN GIANG (?ÓNG BAO),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,200,50000,Hoàn t?t
4146,FDEL_250423_0110_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,28,108000,Hoàn t?t
4147,FDEL_250423_0113_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,50,195000,Hoàn t?t
4148,FDEL_250423_0113_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT002N-6QUVCTR-6,FWT-QS1F30-0QPWHT (FWT-QS1F30-1WPWHT),Vòi r?a chén âm t??ng tay g?t Quatro 103,20,182000,Hoàn t?t
4149,FDEL_250423_0113_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,22,108000,Hoàn t?t
4150,FDEL_250423_0113_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,200,41000,Hoàn t?t
4151,FDEL_250423_0113_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,100,50000,Hoàn t?t
4152,FDEL_250423_0113_NORM,2023-04-25,CTY TNHH THáI THI (S? TH? C?),WT000G-6L0VHTR-1,FBT-L05F21-04BWHT (FBT-L05F2R-N4BWHT),Vòi h? Zemart L502B (f27),200,22000,Hoàn t?t
4153,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,600,79000,Hoàn t?t
4154,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,160,108000,Hoàn t?t
4155,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001E-6K2V3TR-6,FVR-K2611-WPWHT,Van RA 2T K601B b?ng plastic. Màu tr?ng,100,50000,Hoàn t?t
4156,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",100,74000,Hoàn t?t
4157,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,320,50000,Hoàn t?t
4158,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,300,23000,Hoàn t?t
4159,FDEL_250423_0112_NORM,2023-04-25,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,100,79000,Hoàn t?t
4160,FDEL_250423_0106_NORM,2023-04-25,??I LÝ NH?A BÌNH MINH THU?N LOAN ( ?óNG BAO G?N CHO CH? ),VG000B_21INPSST_1,VG88-TW,"Vòi h? 2 ??u g?t VG88-TW, b?ng thép không g?, hi?u Vandguard",10,240000,Hoàn t?t
4161,FDEL_250423_0103_NORM,2023-04-25,C?A HÀNG ÚT DUNG,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,40,108000,Hoàn t?t
4162,FDEL_250423_0103_NORM,2023-04-25,C?A HÀNG ÚT DUNG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,30,195000,Hoàn t?t
4163,FDEL_250423_0103_NORM,2023-04-25,C?A HÀNG ÚT DUNG,WT0009-6QUVHTR-6,FBT-Q03F11-0WPWHT,Vòi h? tay g?t Quatro Q301 (tr?ng),20,78000,Hoàn t?t
4164,FDEL_250423_0103_NORM,2023-04-25,C?A HÀNG ÚT DUNG,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,20,50000,Hoàn t?t
4165,FDEL_250423_0103_NORM,2023-04-25,C?A HÀNG ÚT DUNG,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,12,329000,Hoàn t?t
4166,FDEL_250423_0103_NORM,2023-04-25,C?A HÀNG ÚT DUNG,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,20,41000,Hoàn t?t
4167,FDEL_250423_0104_NORM,2023-04-25,CTY TNHH XD - SX - TM - DV LAN THANH,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,30,116000,Hoàn t?t
4168,FDEL_250423_0102_NORM,2023-04-25,CH H?NG PHÚC,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,10,244000,Hoàn t?t
4169,FDEL_250423_0102_NORM,2023-04-25,CH H?NG PHÚC,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,10,329000,Hoàn t?t
4170,FDEL_250423_0102_NORM,2023-04-25,CH H?NG PHÚC,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,100,41000,Hoàn t?t
4171,FDEL_240423_0090_NORM,2023-04-24,LAN - CH HI?U - 0902921621,VG0009_21INVHST_1,VG88-HB,"Vòi h? VG88-HB, b?ng thép không g?, hi?u Vandguard",30,120000,Hoàn t?t
4172,FDEL_250423_0101_NORM,2023-04-25,?A PH??C (CH?N NGHI?P C?) - ( XH? CTY TNHH DV TM SA?I GO?N NGUY?N - ?A PH??C),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,53,116000,Hoàn t?t
4173,FDEL_250423_0100_NORM,2023-04-25,?A PH??C (CH?N NGHI?P C?) - ( XH? CTY TNHH DV TM SA?I GO?N NGUY?N - ?A PH??C),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,27,116000,Hoàn t?t
4174,FDEL_250423_0099_NORM,2023-04-25,CTY TNHH SX TM DV VÂN THIÊN,WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,25,79000,Hoàn t?t
4175,FDEL_250423_0099_NORM,2023-04-25,CTY TNHH SX TM DV VÂN THIÊN,WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,10,102000,Hoàn t?t
4176,FDEL_250423_0099_NORM,2023-04-25,CTY TNHH SX TM DV VÂN THIÊN,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,2,23000,Hoàn t?t
4177,FDEL_250423_0098_NORM,2023-04-25,B?I - CTY H?U LONG - 0983597177,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,700,23000,Hoàn t?t
4178,FDEL_250423_0098_NORM,2023-04-25,B?I - CTY H?U LONG - 0983597177,WT011Y-6HSPDTR-1,FHC-R11160-1WPWHT,Dây c?p PVC RI 16in (4 t?c) b?ng plastics,300,41000,Hoàn t?t
4179,FDEL_240423_0095_NORM,2023-04-24,"CH TUY?T NGA (XU?T HÓA ??N, B? VÔ THÙNG)",WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,200,50000,Hoàn t?t
4180,FDEL_250423_0096_NORM,2023-04-25,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),WT001N-6MOVHTR-6,FBT-MQ7F11-0WPWHT,Vòi h? Monaco 2 ??u v?n 701 (c? sen). Màu tr?ng,100,187000,Hoàn t?t
4181,FDEL_250423_0096_NORM,2023-04-25,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,50,50000,Hoàn t?t
4182,FDEL_250423_0096_NORM,2023-04-25,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,80,116000,Hoàn t?t
4183,FDEL_250423_0097_NORM,2023-04-25,CH ?NG NH?A T?N PHÁT THANH PHONG ( KHÔNG GIAO TOA HÀNG ),WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,50,50000,Hoàn t?t
4184,FDEL_240423_0093_NORM,2023-04-24,CH TU?N ANH KG,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,20,108000,Hoàn t?t
4185,FDEL_240423_0093_NORM,2023-04-24,CH TU?N ANH KG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,20,195000,Hoàn t?t
4186,FDEL_240423_0092_NORM,2023-04-24,CH MINH HÙNG,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,6,329000,Hoàn t?t
4187,FDEL_240423_0092_NORM,2023-04-24,CH MINH HÙNG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
4188,FDEL_240423_0092_NORM,2023-04-24,CH MINH HÙNG,WT001K-6L2VHTR-6,FBT-L26F11-0WPWHT,Vòi h? 2 ??u g?t L601B1/2B (c? sen). Màu tr?ng,10,79000,Hoàn t?t
4189,FDEL_240423_0092_NORM,2023-04-24,CH MINH HÙNG,WT001G-6P0V2TR-3,FVR-P05F10-1WPWHT (FVR-P0501-WPWHT),Van Pico 2 ??u - 501B,5,54000,Hoàn t?t
4190,FDEL_240423_0092_NORM,2023-04-24,CH MINH HÙNG,WT001H-6P2V3TR-3,FVR-P25F10-1WPWHT (FVR-P2511-WPWHT),Van Pico 3 ??u - 501B. Màu tr?ng,5,55000,Hoàn t?t
4191,FDEL_240423_0092_NORM,2023-04-24,CH MINH HÙNG,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,20,23000,Hoàn t?t
4192,FDEL_240423_0091_NORM,2023-04-24,TR?N LIÊN H?NG LÊ DU?N,WT011V-6HSVSTR-3,FSH-HS0F1-WLWHT,B? vòi sen 102 b?ng plastic. Màu tr?ng,10,199000,Hoàn t?t
4193,FDEL_240423_0091_NORM,2023-04-24,TR?N LIÊN H?NG LÊ DU?N,WT001O-6HBVXTM-1,FHF-HB2010-01LWHC,Vòi x?t v? sinh Vitus 201 Tr?ng b?c,25,268000,Hoàn t?t
4194,FDEL_240423_0091_NORM,2023-04-24,TR?N LIÊN H?NG LÊ DU?N,WT011P-6HBVXMT-1,FHF-HB2010-01LTIC,Dây x?t v? sinh b?c Vitus 201 (V?),30,260000,Hoàn t?t
4195,FDEL_240423_0091_NORM,2023-04-24,TR?N LIÊN H?NG LÊ DU?N,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,12,329000,Hoàn t?t
4196,FDEL_240423_0094_NORM,2023-04-24,C?A HÀNG HÒA KÝ QU?N 5,WT002K-6MOV3TR-6,FVF-M15EC0-1WPWHT,Van Monaco 3 ??u - M+F 15E. Màu tr?ng,80,102000,Hoàn t?t
4197,FDEL_220423_0089_NORM,2023-04-22,HÙNG M? XUYÊN ( CH MINH KÝ ),WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,10,329000,Hoàn t?t
4198,FDEL_220423_0088_NORM,2023-04-22,HÙNG M? XUYÊN ( CH MINH KÝ ),WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,38,329000,Hoàn t?t
4199,FDEL_210423_0082_NORM,2023-04-21,C?A HÀNG S?N NHANH,IS000V_21ABVSTB_1,1840HS,"B? vòi sen 1840HS b?ng plastic , hi?u ISANO",3,162000,Hoàn t?t
4200,FDEL_210423_0082_NORM,2023-04-21,C?A HÀNG S?N NHANH,VG0002_21INVCST_1,VG77-SI,"Vòi r?a chén âm ch?u VG77-SI, b?ng thép không g?, hi?u Vandguard",3,170000,Hoàn t?t
4201,FDEL_210423_0082_NORM,2023-04-21,C?A HÀNG S?N NHANH,VG0005_21INPSST_1,VG77-TW,"Vòi h? 2 ??u g?t VG77-TW, b?ng thép không g?, hi?u Vandguard",5,240000,Hoàn t?t
4202,FDEL_220423_0087_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,360,116000,Hoàn t?t
4203,FDEL_220423_0087_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,240,182000,Hoàn t?t
4204,FDEL_220423_0087_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,360,79000,Hoàn t?t
4205,FDEL_220423_0087_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,240,195000,Hoàn t?t
4206,FDEL_220423_0087_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,100,130000,Hoàn t?t
4207,FDEL_220423_0087_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,24,329000,Hoàn t?t
4208,FDEL_220423_0086_NORM,2023-04-22,CH AN THANH BÌNH (XH?: CÔNG TY TNHH TH??NG M?I DICH V? XU?T NH?P KH?U AN THANH BÌNH),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,440,116000,Hoàn t?t
4209,FDEL_210423_0081_NORM,2023-04-21,C?A HÀNG S?N NHANH,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,3,130000,Hoàn t?t
4210,FDEL_210423_0081_NORM,2023-04-21,C?A HÀNG S?N NHANH,WT007F-20KVCTM-1,FST-L01F60-0WXWHC,Vòi chén âm ch?u tr?ng b?c kazumi,2,291000,Hoàn t?t
4211,FDEL_210423_0081_NORM,2023-04-21,C?A HÀNG S?N NHANH,WT001O-6HBVXTM-1,FHF-HB2010-01LWHC,Vòi x?t v? sinh Vitus 201 Tr?ng b?c,7,268000,Hoàn t?t
4212,FDEL_210423_0081_NORM,2023-04-21,C?A HÀNG S?N NHANH,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,3,244000,Hoàn t?t
4213,FDEL_210423_0081_NORM,2023-04-21,C?A HÀNG S?N NHANH,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,5,164000,Hoàn t?t
4214,FDEL_190423_0074_NORM,2023-04-19,CH V?N PHÁT ??T B?N TRE,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,15,182000,Hoàn t?t
4215,FDEL_190423_0074_NORM,2023-04-19,CH V?N PHÁT ??T B?N TRE,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,20,116000,Hoàn t?t
4216,FDEL_190423_0075_NORM,2023-04-19,A HU?NH( (GIAO TR??C 2H CHI?U)),WT001I-6L0VHTR-1,FBT-L05F1R-N4BWHT,Vòi h? Zemart L501B (f21). Màu tr?ng,400,23000,Hoàn t?t
4217,FDEL_190423_0075_NORM,2023-04-19,A HU?NH( (GIAO TR??C 2H CHI?U)),WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,25,111000,Hoàn t?t
4218,FDEL_190423_0075_NORM,2023-04-19,A HU?NH( (GIAO TR??C 2H CHI?U)),WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,15,244000,Hoàn t?t
4219,FDEL_190423_0075_NORM,2023-04-19,A HU?NH( (GIAO TR??C 2H CHI?U)),WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,40,116000,Hoàn t?t
4220,FDEL_190423_0075_NORM,2023-04-19,A HU?NH( (GIAO TR??C 2H CHI?U)),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,50,130000,Hoàn t?t
4221,FDEL_200423_0078_NORM,2023-04-20,CH CHâU NHI,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,50,116000,Hoàn t?t
4222,FDEL_200423_0078_NORM,2023-04-20,CH CHâU NHI,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,20,130000,Hoàn t?t
4223,FDEL_200423_0077_NORM,2023-04-20,C?A HÀNG V?N T??NG (GIAO THÙNG KHÔNG GIAO BAO),WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,50,130000,Hoàn t?t
4224,FDEL_200423_0077_NORM,2023-04-20,C?A HÀNG V?N T??NG (GIAO THÙNG KHÔNG GIAO BAO),WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,100,79000,Hoàn t?t
4225,FDEL_200423_0077_NORM,2023-04-20,C?A HÀNG V?N T??NG (GIAO THÙNG KHÔNG GIAO BAO),WT005Y-8PKDT-1,FSH-H00010-0WPWHT,"Dây sen 102 (1,5m) b?ng plastic ch?t li?u nh?a ABS. Màu tr?ng",20,74000,Hoàn t?t
4226,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,15,195000,Hoàn t?t
4227,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT001M-6VIVHTR-6,FBT-XQ7F11-1WPWHT (FBT-XQ7F11-0WPWHT),Vòi h? Victoria 2 ??u v?n 701 (c? sen). Màu tr?ng,20,164000,Hoàn t?t
4228,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT0009-6QUVHTR-6,FBT-Q03F11-0WPWHT,Vòi h? tay g?t Quatro Q301 (tr?ng),50,78000,Hoàn t?t
4229,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT011T-6HBVXTK-1,FHF-HB2010-0WP2WV,Dây x?t v? sinh tr?ng kem Vitus 201,10,144000,Hoàn t?t
4230,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT011R-6HBVXTM-1,FHF-HB3110-01LWHC,Vòi x?t v? sinh Vanoz 311 b?ng plastic. Màu tr?ng b?c,20,182000,Hoàn t?t
4231,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT011X-6HSPSTR-1,FKS-X07F11-0WLWHT,B? tay sen X701,12,329000,Hoàn t?t
4232,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT0075-8KAVLTM-6,FPT-LK1010-1WXWHC (FPT-LK1010-0WXWHC),Vòi lavabo cao c?p Katana tr?ng b?c 101 h?p trong su?t,3,244000,Hoàn t?t
4233,FDEL_190423_0076_NORM,2023-04-19,CH PHÁT,WT00HA-7L0VHTR-6,FBT-L08F51-0WBWHT,Vòi h? L805B b?ng plastic. Màu tr?ng,120,23000,Hoàn t?t
4234,FDEL_200423_0079_NORM,2023-04-20,KHÁCH L? PKH,WT0063-8MOLVTR-6,FPT-MB6F10-0WPWHT,Vòi lavabo Monaco tay v?n B601.Màu tr?ng,3,111000,Hoàn t?t
4235,FDEL_200423_0079_NORM,2023-04-20,KHÁCH L? PKH,WT0017-6MOVCTR-6,FST-MS2F31-1WPWHT (FST-MS2F31-0WPWHT),Vòi r?a chén âm ch?u tay v?n Monaco 203 M b?ng plastic. Màu tr?ng,3,189000,Hoàn t?t
4236,FDEL_200423_0079_NORM,2023-04-20,KHÁCH L? PKH,WT011Z-6HSPDTR-1,FHC-R11240-1WPWHT,Dây c?p PVC RI 24in (6 t?c) b?ng plastics,5,50000,Hoàn t?t
4237,FDEL_180423_0073_NORM,2023-04-18,BTR - CH M? L? - 0941757731,WT011W-6HSVSTR-1,FSH-HS3F1H-0WPWHT,B? vòi sen 301 b?ng plastic. Màu tr?ng,50,130000,Hoàn t?t
4238,FDEL_180423_0073_NORM,2023-04-18,BTR - CH M? L? - 0941757731,WT011V-6HSVSTR-3,FSH-HS0F1-WLWHT,B? vòi sen 102 b?ng plastic. Màu tr?ng,25,199000,Hoàn t?t
4239,FDEL_180423_0072_NORM,2023-04-18,CH NINH C??NG,VG000A_21INVLST_1,VG88-BI,"Vòi lavabo VG88-BI, b?ng thép không g?, hi?u Vandguard",5,200000,Hoàn t?t
4240,FDEL_180423_0072_NORM,2023-04-18,CH NINH C??NG,VG0005_21INPSST_1,VG77-TW,"Vòi h? 2 ??u g?t VG77-TW, b?ng thép không g?, hi?u Vandguard",5,240000,Hoàn t?t
4241,FDEL_180423_0071_NORM,2023-04-18,CH NINH C??NG,WT0018-6QUVCTR-6,FST-QS2F31-1WPWHT,Vòi r?a chén âm ch?u tay g?t Quatro b?ng plastic. Màu tr?ng,10,195000,Hoàn t?t
4242,FDEL_180423_0071_NORM,2023-04-18,CH NINH C??NG,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,20,79000,Hoàn t?t
4243,FDEL_180423_0071_NORM,2023-04-18,CH NINH C??NG,WT002N-6QUVCTR-6,FWT-QS1F30-0QPWHT (FWT-QS1F30-1WPWHT),Vòi r?a chén âm t??ng tay g?t Quatro 103,5,182000,Hoàn t?t
4244,FDEL_180423_0071_NORM,2023-04-18,CH NINH C??NG,WT0003-6QUVLTR-6,FPT-QB2F12-0QPWHT (FPT-QB2F12-1WPWHT),Vòi lavabo tay g?t Quatro Q201,10,108000,Hoàn t?t
4245,FDEL_180423_0070_NORM,2023-04-18,CH ??I H?NG,WT011Q-6HBVXTR-1,FHF-HB3010-0WPWHT,Vòi x?t v? sinh Vitus 301 b?ng plastic. Màu tr?ng,60,116000,Hoàn t?t
4246,FDEL_180423_0070_NORM,2023-04-18,CH ??I H?NG,WT001S-6HBPXTM-1,FHF-HB3120-NWBWHC,??u x?t v? sinh 312,30,79000,Hoàn t?t
